date,open,high,low,close,volume
2010-10-08,4696.3800,4787.4500,4691.6400,4767.9700,5155148800
2010-10-11,4784.6500,4825.3600,4746.5400,4789.1500,7659540800
2010-10-12,4772.9100,4808.1300,4748.7400,4806.0300,6783344000
2010-10-13,4808.3900,4838.8600,4765.9400,4836.7400,7737040000
2010-10-14,4842.6900,4848.8600,4675.3800,4679.5500,7571346400
2010-10-15,4654.2700,4719.9300,4638.2400,4691.4500,7182738400
2010-10-18,4699.0300,4701.1600,4545.0700,4636.6400,8367456000
2010-10-19,4637.9600,4779.1100,4637.0500,4778.6100,6516314400
2010-10-20,4682.6500,4828.9000,4661.1900,4794.1900,7663805600
2010-10-21,4805.7000,4844.5400,4771.6100,4833.8000,6789941600
2010-10-22,4837.3300,4892.6200,4826.8300,4877.9300,6607192000
